"GRIDID","CLONG","CLAT","PCNT"
"GRID090093","121.329845","31.101961","0"
"GRID091093","121.335121","31.101961","0"
"GRID092093","121.340396","31.101961","22"
"GRID093093","121.345672","31.101961","0"
"GRID094093","121.350947","31.101961","1705"
"GRID095093","121.356223","31.101961","0"
"GRID096093","121.361498","31.101961","109"
"GRID097093","121.366774","31.101961","0"
"GRID098093","121.372049","31.101961","615"
"GRID099093","121.377325","31.101961","35"
"GRID100093","121.3826","31.101961","28"
"GRID101093","121.387876","31.101961","1231"
"GRID102093","121.393152","31.101961","1396"
"GRID103093","121.398427","31.101961","354"
"GRID104093","121.403703","31.101961","3"
"GRID105093","121.408978","31.101961","637"
"GRID106093","121.414254","31.101961","0"
"GRID107093","121.419529","31.101961","298"
"GRID108093","121.424805","31.101961","0"
"GRID109093","121.43008","31.101961","0"
"GRID110093","121.435356","31.101961","193"
"GRID111093","121.440631","31.101961","54"
"GRID112093","121.445907","31.101961","578"
"GRID113093","121.451183","31.101961","0"
"GRID114093","121.456458","31.101961","0"
"GRID115093","121.461734","31.101961","0"
"GRID116093","121.467009","31.101961","0"
"GRID117093","121.472285","31.101961","591"
"GRID118093","121.47756","31.101961","166"
"GRID119093","121.482836","31.101961","0"
"GRID120093","121.488111","31.101961","0"
"GRID121093","121.493387","31.101961","0"
"GRID122093","121.498663","31.101961","0"
"GRID123093","121.503938","31.101961","986"
"GRID124093","121.509214","31.101961","0"
"GRID125093","121.514489","31.101961","0"
"GRID126093","121.519765","31.101961","37"
"GRID127093","121.52504","31.101961","71"
"GRID128093","121.530316","31.101961","0"
"GRID129093","121.535591","31.101961","0"
"GRID130093","121.540867","31.101961","0"
"GRID131093","121.546142","31.101961","817"
"GRID132093","121.551418","31.101961","0"
"GRID133093","121.556694","31.101961","0"
"GRID134093","121.561969","31.101961","0"
"GRID135093","121.567245","31.101961","222"
"GRID136093","121.57252","31.101961","0"
"GRID137093","121.577796","31.101961","0"
"GRID138093","121.583071","31.101961","487"
"GRID139093","121.588347","31.101961","455"
"GRID140093","121.593622","31.101961","118"
"GRID141093","121.598898","31.101961","0"
"GRID142093","121.604173","31.101961","923"
"GRID143093","121.609449","31.101961","0"
"GRID144093","121.614725","31.101961","0"
"GRID145093","121.62","31.101961","0"
"GRID146093","121.625276","31.101961","165"
"GRID147093","121.630551","31.101961","0"
"GRID148093","121.635827","31.101961","0"
"GRID149093","121.641102","31.101961","0"
"GRID150093","121.646378","31.101961","142"
"GRID151093","121.651653","31.101961","0"
"GRID152093","121.656929","31.101961","0"
"GRID153093","121.662204","31.101961","0"
"GRID154093","121.66748","31.101961","0"
"GRID155093","121.672756","31.101961","0"
"GRID156093","121.678031","31.101961","32"
"GRID157093","121.683307","31.101961","54"
"GRID158093","121.688582","31.101961","0"
"GRID159093","121.693858","31.101961","56"
"GRID160093","121.699133","31.101961","256"
"GRID161093","121.704409","31.101961","0"
"GRID162093","121.709684","31.101961","0"
"GRID163093","121.71496","31.101961","0"
"GRID164093","121.720235","31.101961","0"
"GRID165093","121.725511","31.101961","0"
"GRID166093","121.730787","31.101961","0"
"GRID167093","121.736062","31.101961","0"
"GRID168093","121.741338","31.101961","0"
"GRID169093","121.746613","31.101961","0"
"GRID170093","121.751889","31.101961","361"
"GRID171093","121.757164","31.101961","73"
"GRID172093","121.76244","31.101961","1"
"GRID173093","121.767715","31.101961","0"
"GRID174093","121.772991","31.101961","0"
"GRID175093","121.778266","31.101961","0"
"GRID176093","121.783542","31.101961","0"
"GRID177093","121.788818","31.101961","0"
"GRID178093","121.794093","31.101961","0"
"GRID179093","121.799369","31.101961","0"
"GRID180093","121.804644","31.101961","0"
"GRID181093","121.80992","31.101961","0"
"GRID182093","121.815195","31.101961","0"
"GRID183093","121.820471","31.101961","0"
"GRID184093","121.825746","31.101961","0"
"GRID185093","121.831022","31.101961","424"
"GRID186093","121.836298","31.101961","0"
"GRID187093","121.841573","31.101961","0"
"GRID188093","121.846849","31.101961","0"
"GRID189093","121.852124","31.101961","0"
"GRID190093","121.8574","31.101961","0"
"GRID191093","121.862675","31.101961","0"
"GRID192093","121.867951","31.101961","0"
"GRID193093","121.873226","31.101961","0"
"GRID000094","120.855046","31.106452","0"
"GRID001094","120.860321","31.106452","0"
"GRID002094","120.865597","31.106452","0"
"GRID003094","120.870872","31.106452","0"
"GRID004094","120.876148","31.106452","0"
"GRID005094","120.881424","31.106452","0"
"GRID164096","121.720235","31.115435","0"
"GRID165096","121.725511","31.115435","0"
"GRID166096","121.730787","31.115435","0"
"GRID167096","121.736062","31.115435","0"
"GRID168096","121.741338","31.115435","0"
"GRID169096","121.746613","31.115435","0"
"GRID170096","121.751889","31.115435","207"
"GRID171096","121.757164","31.115435","0"
"GRID172096","121.76244","31.115435","0"
"GRID173096","121.767715","31.115435","1507"
"GRID174096","121.772991","31.115435","0"
"GRID175096","121.778266","31.115435","445"
"GRID176096","121.783542","31.115435","0"
"GRID177096","121.788818","31.115435","0"
"GRID178096","121.794093","31.115435","0"
"GRID179096","121.799369","31.115435","0"
"GRID180096","121.804644","31.115435","0"
"GRID181096","121.80992","31.115435","0"
"GRID182096","121.815195","31.115435","775"
"GRID183096","121.820471","31.115435","0"
"GRID184096","121.825746","31.115435","0"
"GRID185096","121.831022","31.115435","0"
"GRID186096","121.836298","31.115435","0"
"GRID187096","121.841573","31.115435","0"
"GRID188096","121.846849","31.115435","0"
"GRID189096","121.852124","31.115435","0"
"GRID190096","121.8574","31.115435","0"
"GRID191096","121.862675","31.115435","0"
"GRID001097","120.860321","31.119927","0"
"GRID002097","120.865597","31.119927","0"
"GRID003097","120.870872","31.119927","0"
"GRID004097","120.876148","31.119927","28"
"GRID005097","120.881424","31.119927","0"
"GRID006097","120.886699","31.119927","163"
"GRID007097","120.891975","31.119927","0"
"GRID008097","120.89725","31.119927","0"
"GRID009097","120.902526","31.119927","0"
"GRID010097","120.907801","31.119927","0"
"GRID011097","120.913077","31.119927","252"
"GRID012097","120.918352","31.119927","0"
"GRID013097","120.923628","31.119927","0"
"GRID014097","120.928903","31.119927","0"
"GRID015097","120.934179","31.119927","51"
"GRID016097","120.939455","31.119927","0"
"GRID017097","120.94473","31.119927","0"
"GRID018097","120.950006","31.119927","0"
"GRID019097","120.955281","31.119927","0"
"GRID020097","120.960557","31.119927","0"
"GRID021097","120.965832","31.119927","0"
"GRID022097","120.971108","31.119927","0"
"GRID023097","120.976383","31.119927","0"
"GRID024097","120.981659","31.119927","0"
"GRID025097","120.986934","31.119927","0"
"GRID026097","120.99221","31.119927","0"
"GRID027097","120.997486","31.119927","0"
"GRID028097","121.002761","31.119927","0"
"GRID029097","121.008037","31.119927","0"
"GRID030097","121.013312","31.119927","0"
"GRID031097","121.018588","31.119927","113"
"GRID032097","121.023863","31.119927","0"
"GRID033097","121.029139","31.119927","0"
"GRID034097","121.034414","31.119927","0"
"GRID035097","121.03969","31.119927","0"
"GRID036097","121.044965","31.119927","6"
"GRID037097","121.050241","31.119927","36"
"GRID038097","121.055517","31.119927","0"
"GRID039097","121.060792","31.119927","0"
"GRID040097","121.066068","31.119927","0"
"GRID041097","121.071343","31.119927","0"
"GRID042097","121.076619","31.119927","0"
"GRID043097","121.081894","31.119927","0"
"GRID044097","121.08717","31.119927","0"
"GRID045097","121.092445","31.119927","0"
"GRID046097","121.097721","31.119927","0"
"GRID047097","121.102996","31.119927","0"
"GRID048097","121.108272","31.119927","0"
"GRID049097","121.113548","31.119927","0"
"GRID050097","121.118823","31.119927","0"
"GRID051097","121.124099","31.119927","0"
"GRID052097","121.129374","31.119927","316"
"GRID053097","121.13465","31.119927","0"
"GRID054097","121.139925","31.119927","0"
"GRID055097","121.145201","31.119927","0"
"GRID056097","121.150476","31.119927","0"
"GRID057097","121.155752","31.119927","0"
"GRID058097","121.161027","31.119927","0"
"GRID059097","121.166303","31.119927","0"
"GRID060097","121.171579","31.119927","0"
"GRID061097","121.176854","31.119927","0"
"GRID062097","121.18213","31.119927","460"
"GRID063097","121.187405","31.119927","0"
"GRID064097","121.192681","31.119927","0"
"GRID065097","121.197956","31.119927","0"
"GRID066097","121.203232","31.119927","286"
"GRID067097","121.208507","31.119927","24"
"GRID068097","121.213783","31.119927","544"
"GRID069097","121.219059","31.119927","0"
"GRID058087","121.161027","31.075011","0"
"GRID059087","121.166303","31.075011","0"
"GRID060087","121.171579","31.075011","0"
"GRID061087","121.176854","31.075011","0"
"GRID062087","121.18213","31.075011","106"
"GRID063087","121.187405","31.075011","0"
"GRID064087","121.192681","31.075011","0"
"GRID065087","121.197956","31.075011","115"
"GRID066087","121.203232","31.075011","0"
"GRID067087","121.208507","31.075011","148"
"GRID068087","121.213783","31.075011","35"
"GRID069087","121.219059","31.075011","0"
"GRID070087","121.224334","31.075011","17"
"GRID071087","121.22961","31.075011","9"
"GRID072087","121.234885","31.075011","0"
"GRID073087","121.240161","31.075011","0"
"GRID074087","121.245436","31.075011","0"
"GRID075087","121.250712","31.075011","0"
"GRID076087","121.255987","31.075011","0"
"GRID077087","121.261263","31.075011","0"
"GRID078087","121.266538","31.075011","213"
"GRID079087","121.271814","31.075011","0"
"GRID080087","121.27709","31.075011","0"
"GRID081087","121.282365","31.075011","0"
"GRID082087","121.287641","31.075011","0"
"GRID083087","121.292916","31.075011","0"
"GRID084087","121.298192","31.075011","0"
"GRID085087","121.303467","31.075011","0"
"GRID086087","121.308743","31.075011","326"
"GRID087087","121.314018","31.075011","593"
"GRID088087","121.319294","31.075011","212"
"GRID089087","121.324569","31.075011","0"
"GRID090087","121.329845","31.075011","78"
"GRID091087","121.335121","31.075011","436"
"GRID092087","121.340396","31.075011","0"
"GRID093087","121.345672","31.075011","158"
"GRID094087","121.350947","31.075011","0"
"GRID095087","121.356223","31.075011","0"
"GRID096087","121.361498","31.075011","43"
"GRID097087","121.366774","31.075011","0"
"GRID098087","121.372049","31.075011","0"
"GRID099087","121.377325","31.075011","431"
"GRID100087","121.3826","31.075011","0"
"GRID101087","121.387876","31.075011","870"
"GRID102087","121.393152","31.075011","1415"
"GRID103087","121.398427","31.075011","106"
"GRID104087","121.403703","31.075011","0"
"GRID105087","121.408978","31.075011","62"
"GRID106087","121.414254","31.075011","0"
"GRID107087","121.419529","31.075011","607"
"GRID108087","121.424805","31.075011","63"
"GRID109087","121.43008","31.075011","0"
"GRID110087","121.435356","31.075011","400"
"GRID111087","121.440631","31.075011","27"
"GRID112087","121.445907","31.075011","148"
"GRID113087","121.451183","31.075011","240"
"GRID114087","121.456458","31.075011","90"
"GRID115087","121.461734","31.075011","0"
"GRID116087","121.467009","31.075011","0"
"GRID117087","121.472285","31.075011","0"
"GRID118087","121.47756","31.075011","387"
"GRID119087","121.482836","31.075011","0"
"GRID120087","121.488111","31.075011","768"
"GRID121087","121.493387","31.075011","55"
"GRID122087","121.498663","31.075011","558"
"GRID123087","121.503938","31.075011","0"
"GRID124087","121.509214","31.075011","97"
"GRID125087","121.514489","31.075011","0"
"GRID126087","121.519765","31.075011","1658"
"GRID127087","121.52504","31.075011","0"
"GRID128087","121.530316","31.075011","0"
"GRID129087","121.535591","31.075011","0"
"GRID130087","121.540867","31.075011","0"
"GRID131087","121.546142","31.075011","0"
"GRID132087","121.551418","31.075011","535"
"GRID133087","121.556694","31.075011","0"
"GRID134087","121.561969","31.075011","0"
"GRID135087","121.567245","31.075011","91"
"GRID136087","121.57252","31.075011","0"
"GRID137087","121.577796","31.075011","0"
"GRID138087","121.583071","31.075011","0"
"GRID139087","121.588347","31.075011","398"
"GRID140087","121.593622","31.075011","367"
"GRID141087","121.598898","31.075011","376"
"GRID142087","121.604173","31.075011","118"
"GRID143087","121.609449","31.075011","205"
"GRID144087","121.614725","31.075011","0"
"GRID145087","121.62","31.075011","0"
"GRID146087","121.625276","31.075011","122"
"GRID147087","121.630551","31.075011","0"
"GRID148087","121.635827","31.075011","0"
"GRID149087","121.641102","31.075011","35"
"GRID150087","121.646378","31.075011","0"
"GRID151087","121.651653","31.075011","0"
"GRID152087","121.656929","31.075011","0"
"GRID153087","121.662204","31.075011","121"
"GRID154087","121.66748","31.075011","0"
"GRID155087","121.672756","31.075011","205"
"GRID156087","121.678031","31.075011","0"
"GRID157087","121.683307","31.075011","0"
"GRID158087","121.688582","31.075011","0"
"GRID159087","121.693858","31.075011","0"
"GRID160087","121.699133","31.075011","0"
"GRID161087","121.704409","31.075011","0"
"GRID162087","121.709684","31.075011","477"
"GRID163087","121.71496","31.075011","0"
"GRID164087","121.720235","31.075011","13"
"GRID165087","121.725511","31.075011","0"
"GRID166087","121.730787","31.075011","0"
"GRID167087","121.736062","31.075011","452"
"GRID168087","121.741338","31.075011","0"
"GRID169087","121.746613","31.075011","0"
"GRID170087","121.751889","31.075011","0"
"GRID171087","121.757164","31.075011","0"
"GRID172087","121.76244","31.075011","0"
"GRID173087","121.767715","31.075011","13"
"GRID174087","121.772991","31.075011","0"
"GRID175087","121.778266","31.075011","0"
"GRID176087","121.783542","31.075011","26"
"GRID177087","121.788818","31.075011","0"
"GRID178087","121.794093","31.075011","115"
"GRID179087","121.799369","31.075011","0"
"GRID180087","121.804644","31.075011","48"
"GRID181087","121.80992","31.075011","0"
"GRID182087","121.815195","31.075011","0"
"GRID183087","121.820471","31.075011","0"
"GRID184087","121.825746","31.075011","0"
"GRID185087","121.831022","31.075011","0"
"GRID186087","121.836298","31.075011","0"
"GRID187087","121.841573","31.075011","0"
"GRID188087","121.846849","31.075011","0"
"GRID189087","121.852124","31.075011","0"
